mean,std,p75,p90,p99,top_50pct_rate,top_10pct_rate,top_1pct_rate,lineup_id,rank_p99
90.93662,18.605103,103.438416,115.04531,133.87048,0.486,0.091,0.005,1990,1406
87.82475,17.461452,98.721146,110.95876,128.7528,0.374,0.043,0.002,1991,1590
89.99907,18.194069,101.86951,112.9002,133.46588,0.471,0.078,0.01,1992,670
89.813,18.495338,102.477936,113.68553,132.78853,0.445,0.064,0.005,1993,1781
89.253555,17.99025,101.79114,113.527245,129.75905,0.432,0.063,0.005,1994,1574
92.89324,18.564968,105.87,116.45181,135.77809,0.581,0.116,0.013,1995,1671
89.3094,17.911678,100.88463,111.85103,129.55434,0.438,0.056,0.002,1996,1386
92.28251,19.122076,105.55496,116.40749,138.02509,0.54,0.139,0.017,1997,1198
88.32006,18.846636,100.42598,112.44083,132.52551,0.391,0.069,0.003,1998,1079
91.42942,17.817062,103.159615,114.13448,132.9293,0.513,0.094,0.007,1999,1800
